rule_type,feature_1,threshold_1,feature_2,threshold_2,precision,recall,f1,balanced_accuracy,tn,fp,fn,tp
or,n_conf_ge_70,21,n_t21_ge_350,3.0,0.6006275212909009,0.7817969661610268,0.679340937896071,0.6598300183502229,1037,891,374,1340
or,n_both_conf60_t21325,16,n_fire_pixels_label,50.0,0.5832635983263599,0.8133022170361727,0.6793372319688109,0.6483523533313643,932,996,320,1394
or,n_conf_ge_60,14,n_t21_ge_325,23.0,0.5589453860640301,0.8658109684947491,0.6793316548409247,0.6292229116332667,757,1171,230,1484
or,n_conf_ge_60,18,n_t21_ge_325,20.0,0.5677899686520376,0.8453908984830805,0.679324894514768,0.6366477313992166,825,1103,265,1449
or,n_conf_ge_60,18,n_t21_ge_325,21.0,0.5677899686520376,0.8453908984830805,0.679324894514768,0.6366477313992166,825,1103,265,1449
single,n_conf_ge_70,4,,,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,4.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,5.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,6.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,7.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,8.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,9.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,10.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,11.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,12.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,13.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,14.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,15.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,16.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,17.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,18.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,19.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,20.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,21.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,22.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,23.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,24.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,25.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,26.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,27.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,28.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,29.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,30.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,31.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,32.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,33.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,34.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,35.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,36.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,37.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,38.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,39.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,40.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,41.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,42.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,43.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,44.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,45.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,46.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,47.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,48.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,49.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_conf_ge_70,4,n_t21_ge_350,50.0,0.5500542103361041,0.8879813302217037,0.6793126534255747,0.6211172211274494,683,1245,192,1522
or,n_both_conf60_t21325,15,n_fire_pixels_label,44.0,0.5767820773930754,0.8261376896149358,0.6792995922283521,0.6436186373385883,889,1039,298,1416
or,n_both_conf60_t21325,14,n_fire_pixels_label,36.0,0.566966028894963,0.8471411901983664,0.6792982456140351,0.6359668606593492,819,1109,262,1452
or,n_conf_ge_70,22,n_t21_ge_350,5.0,0.6051071591427268,0.7742123687281214,0.6792935756334784,0.6625211221233969,1062,866,387,1327
or,n_conf_ge_70,7,n_t21_ge_350,2.0,0.5534337128167462,0.8792298716452742,0.6792878070768538,0.6242622387272014,712,1216,207,1507
or,n_conf_ge_70,7,n_t21_ge_350,3.0,0.5534337128167462,0.8792298716452742,0.6792878070768538,0.6242622387272014,712,1216,207,1507
or,n_both_conf60_t21325,4,n_fire_pixels_label,14.0,0.5379897785349234,0.9212368728121354,0.6792858679285868,0.6089586853687233,572,1356,135,1579
or,n_conf_ge_70,20,n_t21_ge_350,6.0,0.5984882169853268,0.7852975495915986,0.6792833711834468,0.6584682768704881,1025,903,368,1346
or,n_both_conf60_t21325,13,n_fire_pixels_label,36.0,0.5664199454616283,0.8483080513418904,0.6792805419294558,0.6355129468327709,815,1113,260,1454
or,n_conf_ge_60,34,n_t21_ge_325,22.0,0.5981349911190054,0.7858809801633606,0.6792738275340393,0.658241319957199,1023,905,367,1347
or,n_conf_ge_70,20,n_t21_ge_350,4.0,0.5977827050997783,0.7864644107351225,0.6792642983119174,0.6580143630439098,1021,907,366,1348
and,n_both_conf60_t21325,19,n_fire_pixels_label,42.0,0.6664795058955643,0.6925320886814469,0.6792560801144493,0.6922204011871964,1334,594,527,1187
single,n_conf_ge_80,3,,,0.580471659081506,0.8185530921820303,0.6792544178165093,0.646309741111762,914,1014,311,1403
or,n_conf_ge_60,44,n_t21_ge_325,25.0,0.6161520190023753,0.7567094515752626,0.6792354019376801,0.668811157322901,1120,808,417,1297
and,n_conf_ge_60,29,n_t21_ge_325,24.0,0.6821659799882284,0.676196032672112,0.6791678874890126,0.6980565225601224,1388,540,555,1159
or,n_both_conf60_t21325,14,n_fire_pixels_label,37.0,0.5675675675675675,0.8453908984830805,0.6791656901804547,0.6363883952996315,824,1104,265,1449
or,n_both_conf60_t21325,12,n_fire_pixels_label,22.0,0.5498554913294798,0.8879813302217037,0.679161088799643,0.6208578850278643,682,1246,192,1522
and,n_both_conf60_t21325,7,n_fire_pixels_label,38.0,0.6129638327853453,0.7613768961493582,0.6791569086651054,0.6669955020165879,1104,824,409,1305
or,n_both_conf60_t21325,13,n_fire_pixels_label,37.0,0.5670183665494334,0.8465577596266044,0.6791481394804587,0.6359344814730532,820,1108,263,1451
or,n_conf_ge_60,13,n_t21_ge_325,20.0,0.5569667538289129,0.8698949824970829,0.6791163744021863,0.6273748771406576,742,1186,223,1491
or,n_conf_ge_60,13,n_t21_ge_325,21.0,0.5569667538289129,0.8698949824970829,0.6791163744021863,0.6273748771406576,742,1186,223,1491
and,n_both_conf60_t21325,10,n_fire_pixels_label,41.0,0.6255528255528255,0.7427071178529755,0.6791144305148039,0.6737394510426703,1166,762,441,1273
or,n_conf_ge_60,37,n_t21_ge_325,24.0,0.6040909090909091,0.7753792298716453,0.6791006642820644,0.6618078721972335,1057,871,385,1329
and,n_conf_ge_60,30,n_t21_ge_325,12.0,0.6407867494824017,0.7222870478413069,0.6791003839824465,0.6811642708086203,1234,694,476,1238
or,n_conf_ge_60,49,n_t21_ge_325,26.0,0.6246937775600196,0.7438739789964994,0.6790945406125166,0.673285537216092,1162,766,439,1275
or,n_conf_ge_60,19,n_t21_ge_325,18.0,0.5701267828843106,0.8395565927654609,0.6790939122227466,0.6383986283329379,843,1085,275,1439
or,n_both_conf60_t21325,16,n_fire_pixels_label,47.0,0.5802315963606286,0.8185530921820303,0.6790900290416263,0.6460504050121769,913,1015,311,1403
and,n_conf_ge_60,20,n_t21_ge_325,28.0,0.7001239157372986,0.6592765460910152,0.6790865384615384,0.7041196008463375,1444,484,584,1130
and,n_both_conf60_t21325,22,n_fire_pixels_label,35.0,0.677307022634939,0.6808634772462077,0.6790805935408787,0.6962408672538092,1372,556,547,1167
or,n_conf_ge_70,6,n_t21_ge_350,1.0,0.5515482695810565,0.8833138856476079,0.6790760260148015,0.6224142042345924,697,1231,200,1514
single,n_conf_ge_80,1,,,0.5796204620462047,0.8197199533255543,0.6790720154664089,0.6455964911855987,909,1019,309,1405
or,n_conf_ge_60,28,n_t21_ge_325,19.0,0.5849852382960776,0.809218203033839,0.6790697674418604,0.6494223795252182,944,984,327,1387
and,n_conf_ge_60,28,n_t21_ge_325,8.0,0.6234146341463415,0.7456242707117853,0.6790648246546227,0.6726046664762246,1156,772,436,1278
or,n_both_conf60_t21325,10,n_fire_pixels_label,21.0,0.5470756062767475,0.8949824970828472,0.6790615316511731,0.6181344020683945,658,1270,180,1534
or,n_conf_ge_70,17,n_t21_ge_350,8.0,0.5902628177509694,0.7992998833138857,0.6790582403965304,0.6530213109515486,977,951,344,1370
or,n_both_conf60_t21325,15,n_fire_pixels_label,32.0,0.5640432098765432,0.852975495915986,0.679052484904784,0.6334379554268726,798,1130,252,1462
or,n_conf_ge_60,16,n_t21_ge_325,22.0,0.563776493256262,0.853558926487748,0.6790438616848457,0.6332109985135835,796,1132,251,1463
and,n_both_conf60_t21325,14,n_fire_pixels_label,43.0,0.6462836056931998,0.7152858809801633,0.6790362780393243,0.6836284176685049,1257,671,488,1226
and,n_conf_ge_60,29,n_t21_ge_325,25.0,0.6854934601664685,0.6726954492415402,0.6790341578327445,0.6991589279402721,1399,529,561,1153
single,n_conf_ge_70,16,,,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,15.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,16.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,17.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,18.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,19.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,20.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,21.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,22.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,23.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,24.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,25.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,26.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,27.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,28.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,29.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,30.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,31.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,32.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,33.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,34.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,35.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,36.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,37.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,38.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,39.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,40.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,41.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,42.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,43.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,44.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,45.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,46.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,47.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,48.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,49.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_70,16,n_t21_ge_350,50.0,0.5892703862660944,0.8010501750291715,0.679030662710188,0.6523404402116812,971,957,341,1373
or,n_conf_ge_60,32,n_t21_ge_325,22.0,0.5950812472551603,0.7905484247374562,0.6790278125783011,0.6561663285513007,1006,922,359,1355
or,n_conf_ge_70,21,n_t21_ge_350,6.0,0.6011690647482014,0.7800466744457409,0.6790248857287964,0.6599922168909202,1041,887,377,1337
or,n_conf_ge_60,27,n_t21_ge_325,19.0,0.583089158643784,0.8127187864644108,0.6790153546185718,0.6480606380454834,932,996,321,1393
or,n_conf_ge_60,9,n_t21_ge_325,8.0,0.5419130434782609,0.9089848308051341,0.6790150359555459,0.61294677224904,611,1317,156,1558
or,n_conf_ge_70,18,n_t21_ge_350,8.0,0.5943933420937363,0.7917152858809802,0.6790092569427071,0.6557124147247224,1002,926,357,1357
or,n_both_conf60_t21325,17,n_fire_pixels_label,49.0,0.5827759197324415,0.8133022170361727,0.6790063321967852,0.6478336811321942,930,998,320,1394
or,n_conf_ge_70,21,n_t21_ge_350,4.0,0.6004484304932736,0.7812135355892649,0.6790060851926978,0.659538303064342,1037,891,375,1339
and,n_conf_ge_60,27,n_t21_ge_325,27.0,0.6947496947496947,0.6639439906651109,0.6789976133651552,0.7023039455400244,1428,500,576,1138
or,n_both_conf60_t21325,9,n_fire_pixels_label,19.0,0.5452616690240453,0.8996499416569428,0.678996036988111,0.6163187467620813,642,1286,172,1542
or,n_conf_ge_70,7,n_t21_ge_350,4.0,0.553269654665687,0.8786464410735122,0.678990081154193,0.6239705234413204,712,1216,208,1506
or,n_both_conf60_t21325,8,n_fire_pixels_label,19.0,0.5450370893677146,0.9002333722287048,0.678987898789879,0.6160917898487922,640,1288,171,1543
and,n_conf_ge_60,25,n_t21_ge_325,27.0,0.6940889701401585,0.6645274212368728,0.6789865871833085,0.7020769886267352,1426,502,575,1139
or,n_conf_ge_60,23,n_t21_ge_325,18.0,0.5763125763125763,0.8261376896149358,0.6789738671781348,0.6430999651394181,887,1041,298,1416
or,n_both_conf60_t21325,11,n_fire_pixels_label,39.0,0.5657076205287714,0.8488914819136523,0.67895473635091,0.6347673177203116,811,1117,259,1455
or,n_conf_ge_70,20,n_t21_ge_350,5.0,0.5979564637938694,0.7852975495915986,0.6789407313997478,0.657949604671318,1023,905,368,1346
or,n_both_conf60_t21325,1,n_fire_pixels_label,13.0,0.5361730899256254,0.9253208868144691,0.6789383561643836,0.6068513147765291,556,1372,128,1586
or,n_both_conf60_t21325,2,n_fire_pixels_label,13.0,0.5361730899256254,0.9253208868144691,0.6789383561643836,0.6068513147765291,556,1372,128,1586
or,n_conf_ge_60,41,n_t21_ge_325,25.0,0.6107226107226107,0.764294049008168,0.678932365897901,0.665601381350557,1093,835,404,1310
and,n_both_conf60_t21325,20,n_fire_pixels_label,40.0,0.6691218130311615,0.6890315052508752,0.6789307272204657,0.6930634704677612,1344,584,533,1181
or,n_both_conf60_t21325,11,n_fire_pixels_label,38.0,0.5648973266175901,0.8506417736289381,0.6789289871944121,0.6340864469804441,805,1123,256,1458
single,n_conf_ge_80,2,,,0.5796862097440132,0.8191365227537923,0.6789168278529981,0.6455641119993027,910,1018,310,1404
or,n_conf_ge_60,33,n_t21_ge_325,23.0,0.5969026548672567,0.7870478413068844,0.6789129340714645,0.6572687339314505,1017,911,365,1349
or,n_both_conf60_t21325,16,n_fire_pixels_label,46.0,0.5793814432989691,0.8197199533255543,0.6789079487798986,0.6453371550860136,908,1020,309,1405
